cod_estd,secuencial,tip_movi,tip_naci,anio_movi,mes_movi,dia_movi,sex_migr,nac_migr,subcont_nac,cont_nac,via_tran,mot_viam,pais_prod,subcont_prod,cont_prod,lug_prod,pais_res,subcont_res,cont_res,jef_migr,pro_jefm,can_jefm,cla_migr,ocu_migr,edad,pais_esc,lug_esc
esi,010002805,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,41,España,Madrid
esi,010002806,Entrada,Extranjero,2018,Enero,1,Hombre,Colombia,América del Sur,América,Vía Aérea,Eventos,España,Europa Meridional,Europa,Madrid,Colombia,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante RT-UNA,Jubilados y pensionistas,77,España,Madrid
esi,010002807,Entrada,Extranjero,2018,Enero,1,Hombre,Países Bajos,Europa Occidental,Europa,Vía Aérea, Turismo,Países Bajos,Europa Occidental,Europa,Amsterdam,Países Bajos,Europa Occidental,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Sin especificar,23,Países Bajos,Amsterdam
esi,010002808,Entrada,Extranjero,2018,Enero,1,Hombre,Colombia,América del Sur,América,Vía Aérea,Residencia,Colombia,América del Sur,América,Cali,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Convenio Colombo Ecuatoriano,Sin especificar,53,Colombia,Cali
esi,010002809,Salida,Extranjero,2018,Enero,1,Mujer,Suiza,Europa Occidental,Europa,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,Suiza,Europa Occidental,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Jubilados y pensionistas,59,España,Madrid
esi,010002810,Salida,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea, Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Sin especificar,47,Estados Unidos de América,Houston Texas
esi,010002811,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Atlanta Georgia,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Psicologos,65,Estados Unidos de América,Atlanta Georgia
esi,010002812,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea, Turismo,Estados Unidos de América,América del Septentrional,América,Dallas Texas,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Amas de casa,26,Estados Unidos de América,Dallas Texas
esi,010002813,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Camareros de mesas,26,España,Madrid
esi,010002814,Salida,Extranjero,2018,Enero,1,Hombre,Argentina,América del Sur,América,Vía Aérea,Residencia,Argentina,América del Sur,América,Buenos Aires,Argentina,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,4,Perú,Lima
esi,010002815,Salida,Extranjero,2018,Enero,1,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,2,Estados Unidos de América,New York New York
esi,010002816,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Directores generales y gerentes generales,36,Estados Unidos de América,Fort Lauderdale Florida
esi,010002817,Salida,Extranjero,2018,Enero,1,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Atlanta Georgia,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Jubilados y pensionistas,65,Estados Unidos de América,Atlanta Georgia
esi,010002818,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Atlanta Georgia,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Estudiantes,22,Estados Unidos de América,Atlanta Georgia
esi,010002819,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Eventos,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Estudiantes,20,España,Madrid
esi,010002820,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Sin especificar,40,Estados Unidos de América,Fort Lauderdale Florida
esi,010002821,Salida,Extranjero,2018,Enero,1,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Sin especificar,56,Estados Unidos de América,Fort Lauderdale Florida
esi,010002822,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,New York New York,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Estudiantes,25,Panamá,Panamá City
esi,010002823,Salida,Extranjero,2018,Enero,1,Mujer,Argentina,América del Sur,América,Vía Aérea,Residencia,Argentina,América del Sur,América,Buenos Aires,Argentina,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,15,Perú,Lima
esi,010002824,Salida,Extranjero,2018,Enero,1,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,6,Estados Unidos de América,New York New York
esi,010002825,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Los Ángeles California,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Directores generales y gerentes generales,57,Panamá,Panamá City
esi,010002826,Entrada,Extranjero,2018,Enero,1,Hombre,Colombia,América del Sur,América,Vía Aérea, Turismo,Colombia,América del Sur,América,Bogotá Dc,Colombia,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Policias,37,Colombia,Bogotá Dc
esi,010002827,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Reino Unido,Europa Septentrional,Europa,London,Reino Unido,Europa Septentrional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Sin especificar,44,Países Bajos,Amsterdam
esi,010002828,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Estudiantes,20,Estados Unidos de América,Fort Lauderdale Florida
esi,010002829,Salida,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Francia,Europa Occidental,Europa,Paris,Francia,Europa Occidental,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,31,Países Bajos,Amsterdam
esi,010002830,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,New Haven Connecticut,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,60,Panamá,Panamá City
esi,010002831,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Los Ángeles California,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,7,Panamá,Panamá City
esi,010002832,Entrada,Extranjero,2018,Enero,1,Mujer,Perú,América del Sur,América,Vía Aérea, Turismo,Perú,América del Sur,América,Lima,Perú,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Sin especificar,43,Perú,Lima
esi,010002833,Salida,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Reino Unido,Europa Septentrional,Europa,Aberdeen,Reino Unido,Europa Septentrional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Amas de casa,35,Países Bajos,Amsterdam
esi,010002834,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Estudios,Portugal,Europa Meridional,Europa,Lisbon,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Profesores de formacion profesional,33,España,Madrid
esi,010002835,Entrada,Extranjero,2018,Enero,1,Hombre,Federación de Rusia,Europa Oriental,Europa,Vía Aérea, Turismo,Colombia,América del Sur,América,Cali,Federación de Rusia,Europa Oriental,Europa,Aeropuerto Transfronterizo Coronel Carlos Concha Torres,Esmeraldas,Esmeraldas,No inmigrante T-3,Sin especificar,31,Colombia,Cali
esi,010002836,Entrada,Extranjero,2018,Enero,1,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Dallas Texas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Jubilados y pensionistas,63,Estados Unidos de América,Dallas Texas
esi,010002837,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,14,Estados Unidos de América,Fort Lauderdale Florida
esi,010002838,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,España,Europa Meridional,Europa,Granada,España,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,51,España,Madrid
esi,010002839,Entrada,Extranjero,2018,Enero,1,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Dallas Texas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes 10-VI,Jubilados y pensionistas,61,Estados Unidos de América,Dallas Texas
esi,010002840,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,8,Estados Unidos de América,Fort Lauderdale Florida
esi,010002841,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,37,España,Madrid
esi,010002842,Salida,Extranjero,2018,Enero,1,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Atlanta Georgia,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Sin especificar,40,Estados Unidos de América,Atlanta Georgia
esi,010002843,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Eventos,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,50,Colombia,Cali
esi,010002844,Entrada,Extranjero,2018,Enero,1,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea, Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante Tripulante,"Capitanes, oficiales de cubierta y practicos",55,Estados Unidos de América,Miami Florida
esi,010002845,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Argentina,América del Sur,América,Buenos Aires,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Ingenieros quimicos,33,Perú,Lima
esi,010002846,Salida,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,España,Europa Meridional,Europa,Valencia,España,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,39,España,Madrid
esi,010002847,Salida,Extranjero,2018,Enero,1,Hombre,Brasil,América del Sur,América,Vía Aérea,Residencia,Alemania,Europa Occidental,Europa,Múnich,Alemania,Europa Occidental,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Analistas de gestion y organizacion,26,Países Bajos,Amsterdam
esi,010002848,Entrada,Ecuatoriano,2018,Enero,1,Hombre,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Atlanta Georgia,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Abogados,48,Estados Unidos de América,Atlanta Georgia
esi,010002849,Salida,Extranjero,2018,Enero,1,Hombre,Alemania,Europa Occidental,Europa,Vía Aérea,Residencia,Alemania,Europa Occidental,Europa,Frankfurt,Alemania,Europa Occidental,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Sin Especificar,Menores de edad,5,Países Bajos,Amsterdam
esi,010002850,Entrada,Extranjero,2018,Enero,1,Mujer,Perú,América del Sur,América,Vía Aérea, Turismo,Perú,América del Sur,América,Lima,Perú,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,10,Perú,Lima
esi,010002851,Entrada,Ecuatoriano,2018,Enero,1,Mujer,Ecuador,América del Sur,América,Vía Aérea,Residencia,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,1,Panamá,Panamá City
